entrez_id	essentiality	data_source
220164	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5307	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85443	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
170062	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
163131	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57113	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
378	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
222698	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54801	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
115	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22941	Non-essential	PMID:18239125
7325	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
196394	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25825	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7465	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4239	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
114794	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84084	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
337970	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1655	Non-essential	PMID:26472758,PMID:26472760,PMID:26627737
3232	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6542	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5465	Non-essential	PMID:26472758,PMID:18239125
3881	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
642987	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
386677	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
577	Non-essential	PMID:26472760,PMID:18239125
776	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54413	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9108	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22938	Essential	PMID:18239125,PMID:26627737,PMID:26472758,PMID:26472760,PMID:19490893,PMID:22585861
6209	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
159195	Non-essential	PMID:26472758,PMID:18239125
3442	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6919	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2641	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
205564	Non-essential	PMID:21746896,PMID:26472758,PMID:19490893,PMID:18239125,PMID:26472760
80311	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23031	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64135	Non-essential	PMID:26472758,PMID:18239125
10297	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
126235	Non-essential	PMID:18239125
283579	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5641	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10651	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
4134	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
100419895	Non-essential	PMID:18239125
50940	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
137872	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
1495	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893
9187	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51092	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25821	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
90203	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11174	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5889	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
146	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1738	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
443	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5801	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
729665	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10807	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9487	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
729396	Non-essential	PMID:26472758,PMID:18239125
51266	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2584	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
8642	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
28620	Non-essential	PMID:18239125
2555	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26278	Non-essential	PMID:26472758,PMID:18239125
2134	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1603	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
60559	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3467	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7011	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
147912	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
146279	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6002	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51052	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
60625	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
140701	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5051	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84525	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
53371	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10140	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55589	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9908	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4283	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
387357	Non-essential	PMID:26472758
55752	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80144	Non-essential	PMID:26472758,PMID:18239125
7277	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
253650	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6984	Non-essential	PMID:18239125
2187	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
284131	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85416	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29952	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10209	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
28815	Non-essential	PMID:18239125
57146	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2572	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8941	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401466	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4759	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10730	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
2677	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10575	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7905	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
390081	Non-essential	PMID:26472760,PMID:18239125
1621	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11188	Non-essential	PMID:26472758,PMID:18239125
92597	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
63929	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
23166	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84458	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57060	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
285311	Non-essential	PMID:26472760,PMID:18239125
6494	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
29925	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
134526	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84634	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2034	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4299	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9863	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401667	Non-essential	PMID:26472760,PMID:18239125
401666	Non-essential	PMID:26472760,PMID:18239125
261729	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1432	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
338645	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54106	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3827	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
58525	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
220107	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
129807	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23637	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
390264	Non-essential	PMID:26472760,PMID:18239125
319101	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64180	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
55343	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
200159	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
65108	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8800	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401661	Non-essential	PMID:18239125
5551	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83719	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10046	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79627	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54478	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6917	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2825	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79659	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79590	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
200942	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55191	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23099	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22921	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
137209	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3385	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
390148	Non-essential	PMID:26472760,PMID:18239125
57148	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1438	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23590	Essential	PMID:26472758,PMID:26472760,PMID:18239125
149371	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
7782	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1297	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8443	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9439	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737,PMID:19490893
3851	Non-essential	PMID:26472758,PMID:18239125
160364	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
441425	Non-essential	PMID:26472758
3646	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:19490893
340533	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51237	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
50999	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10488	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3883	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4634	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1810	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
388714	Non-essential	PMID:18239125
5243	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85302	Non-essential	PMID:26472758,PMID:18239125
28392	Non-essential	PMID:18239125
200933	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
253827	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9612	Non-essential	PMID:26472758,PMID:22585861,PMID:18239125
146956	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
161424	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
23787	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
286423	Non-essential	PMID:18239125
11270	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
57616	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
153733	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
2151	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
93986	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1549	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
348654	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9701	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8531	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7078	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
128025	Non-essential	PMID:18239125
23200	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2981	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11172	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3641	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29126	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9894	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2315	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
219348	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4861	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10533	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
219436	Non-essential	PMID:26472760,PMID:18239125
9535	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83893	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
93517	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
200958	Non-essential	PMID:26472760,PMID:18239125
51078	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27143	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
440163	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
89797	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
49860	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
401067	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2585	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79025	Non-essential	PMID:26472760,PMID:18239125
11234	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
128408	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79144	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
56140	Non-essential	PMID:18239125
9752	Non-essential	PMID:18239125
124923	Non-essential	PMID:26472760,PMID:18239125
3553	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
257062	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4729	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
1407	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
23760	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6774	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56146	Non-essential	PMID:18239125
730	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
3756	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6137	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
643376	Non-essential	PMID:26472758,PMID:18239125
2856	Non-essential	PMID:19490893,PMID:18239125
51514	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
8444	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56907	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
337959	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80320	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5250	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3017	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
124045	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4140	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56242	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8754	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23334	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80347	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
53339	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
3899	Non-essential	PMID:26472758,PMID:18239125
100507050	Essential	PMID:26627737
5892	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3028	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
51149	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8243	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2780	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
23285	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56893	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55119	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2944	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28833	Non-essential	PMID:18239125
54855	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
875	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
137075	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
746	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
28616	Non-essential	PMID:18239125
28567	Non-essential	PMID:18239125
28568	Non-essential	PMID:18239125
388364	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
147011	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28814	Non-essential	PMID:18239125
129787	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27175	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100131187	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1857	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
11077	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55063	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
84108	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7738	Non-essential	PMID:26472758,PMID:18239125
1175	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
324	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
64693	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
134430	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
9315	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23076	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
53838	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4604	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25803	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
84448	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401387	Non-essential	PMID:26472758,PMID:18239125
4435	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3696	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5445	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893
22818	Essential	PMID:18239125,PMID:26627737,PMID:26472758,PMID:26472760,PMID:19490893,PMID:22585861
26959	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
153	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10590	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
