disease,protein,degree,frac_direct_interactions,frac_direct_interactions_pvalue,common_interactor_score,common_interactor_score_pvalue
C0025202,6392,1,0.0,1.0,0.0,1.0
C0025202,1280,1,0.0,1.0,0.025031308716087938,0.275
C0025202,220929,68,0.0,1.0,0.13060289293564598,0.359
C0025202,7424,1,0.0,1.0,0.05923488777590924,0.131
C0025202,8452,18,0.0,1.0,0.07020871946034934,0.383
C0025202,2315,1,0.0,1.0,0.0,1.0
C0025202,4878,4,0.0,1.0,0.05929462286294379,0.191
C0025202,4893,5,0.010101010101010102,0.058,0.11437164461133965,0.037
C0025202,57120,39,0.0,1.0,0.059763613265332596,0.635
C0025202,51501,2,0.0,1.0,0.0,1.0
C0025202,9518,5,0.0,1.0,0.030850955174182314,0.507
C0025202,25913,2,0.0,1.0,0.0,1.0
C0025202,84285,34,0.010101010101010102,0.272,0.07387594832551528,0.517
C0025202,202559,45,0.0,1.0,0.05416045942579885,0.793
C0025202,5443,16,0.0,1.0,0.11229675504273347,0.094
C0025202,841,4,0.0,1.0,0.0049841382985983985,0.83
C0025202,843,1,0.0,1.0,0.037062465833055065,0.233
C0025202,57678,1,0.0,1.0,0.0,1.0
C0025202,222546,34,0.0,1.0,0.06771035882443298,0.574
C0025202,7507,16,0.010101010101010102,0.137,0.11484110352140295,0.072
C0025202,80723,5,0.0,1.0,0.004824335894462981,0.815
C0025202,11098,1,0.0,1.0,0.0,1.0
C0025202,5468,4,0.0,1.0,0.0,1.0
C0025202,10589,17,0.0,1.0,0.06406681448083984,0.432
C0025202,8028,8,0.0,1.0,0.035446885446139845,0.619
C0025202,356,14,0.0,1.0,0.07727871713646807,0.226
C0025202,116071,12,0.0,1.0,0.06752161053656025,0.329
C0025202,1896,20,0.0,1.0,0.06640103868369403,0.456
C0025202,3440,1,0.0,1.0,0.0,1.0
C0025202,7536,19,0.0,1.0,0.09251836430358443,0.183
C0025202,3958,9,0.0,1.0,0.0354720797862901,0.645
C0025202,3456,1,0.0,1.0,0.0,1.0
C0025202,6528,3,0.0,1.0,0.022401630504047514,0.56
C0025202,22914,1,0.0,1.0,0.03828325428056889,0.22
C0025202,9088,16,0.0,1.0,0.007161332366655379,0.963
C0025202,54663,1,0.0,1.0,0.0,1.0
C0025202,26507,3,0.0,1.0,0.04202158564884406,0.293
C0025202,9610,34,0.010101010101010102,0.238,0.13180687535762992,0.096
C0025202,402,5,0.0,1.0,0.0,1.0
C0025202,221079,1,0.0,1.0,0.0,1.0
C0025202,4507,2,0.0,1.0,0.0,1.0
C0025202,1437,1,0.0,1.0,0.03947885001322388,0.227
C0025202,1440,2,0.0,1.0,0.007469761980573639,0.628
C0025202,5537,2,0.0,1.0,0.0,1.0
C0025202,6565,24,0.0,1.0,0.05000158141337161,0.699
C0025202,29103,2,0.0,1.0,0.00782780363856437,0.599
C0025202,1474,1,0.0,1.0,0.0,1.0
C0025202,7124,30,0.0,1.0,0.011985668261118361,0.958
C0025202,1493,3,0.0,1.0,0.014085904245475275,0.634
C0025202,5078,13,0.0,1.0,0.028421660337226685,0.78
C0025202,472,1,0.0,1.0,0.05192777000844866,0.145
C0025202,5080,96,0.020202020202020204,0.203,0.1620653812046501,0.166
C0025202,5604,3,0.0,1.0,0.017621850609547178,0.6
C0025202,5605,4,0.0,1.0,0.0820361852561665,0.078
C0025202,2035,3,0.010101010101010102,0.055,0.12083238159898636,0.026
C0025202,10743,2,0.0,1.0,0.017090202606112614,0.472
C0025202,4600,3,0.0,1.0,0.0,1.0
C0025202,1019,12,0.020202020202020204,0.003,0.09100417518316632,0.186
C0020619,8195,2,0.0,1.0,0.0,1.0
C0020619,6663,6,0.018867924528301886,0.038,0.04328105942054168,0.166
C0020619,26121,112,0.0,1.0,0.07783116388941116,0.322
C0020619,9227,4,0.0,1.0,0.006969021858406183,0.604
C0020619,23568,3,0.0,1.0,0.0,1.0
C0020619,2067,7,0.018867924528301886,0.031,0.06587514869698427,0.025
C0020619,2068,1,0.0,1.0,0.0,1.0
C0020619,2071,13,0.0,1.0,0.06430895699859172,0.084
C0020619,2072,1,0.0,1.0,0.0,1.0
C0020619,5144,5,0.0,1.0,0.002932866614523271,0.713
C0020619,3614,8,0.0,1.0,0.00892901627609088,0.753
C0020619,5148,3,0.0,1.0,0.004305707553701852,0.59
C0020619,1082,1,0.0,1.0,0.0,1.0
C0020619,583,7,0.0,1.0,0.012781565713872869,0.593
C0020619,585,8,0.0,1.0,0.005976336711471799,0.841
C0020619,8822,1,0.0,1.0,0.008440697189865993,0.263
C0020619,1146,16,0.0,1.0,0.03276833931574211,0.52
C0020619,1161,1,0.0,1.0,0.0,1.0
C0020619,6295,1,0.0,1.0,0.0,1.0
C0020619,5818,1,0.0,1.0,0.0,1.0
C0020619,6866,2,0.0,1.0,0.0,1.0
C0020619,7401,28,0.0,1.0,0.0069690218584061835,0.945
C0020619,11020,2,0.0,1.0,0.01556937351258562,0.305
C0020619,7439,2,0.0,1.0,0.0,1.0
C0020619,10002,1,0.0,1.0,0.0,1.0
C0020619,54551,2,0.0,1.0,0.010119612345315273,0.371
C0020619,2332,10,0.0,1.0,0.030104980675303494,0.37
C0020619,5424,5,0.0,1.0,0.02106183369009935,0.384
C0020619,54585,11,0.0,1.0,0.05824864059577005,0.111
C0020619,5949,14,0.0,1.0,0.020706155360273405,0.693
C0020619,55624,7,0.0,1.0,0.006468608617230619,0.78
C0020619,7507,16,0.018867924528301886,0.058,0.0888347362892999,0.069
C0020619,25942,5,0.0,1.0,0.0,1.0
C0020619,5995,1,0.0,1.0,0.0,1.0
C0020619,3952,1,0.0,1.0,0.011342190573389876,0.26
C0020619,5495,2,0.0,1.0,0.0,1.0
C0020619,6010,1,0.0,1.0,0.0,1.0
C0020619,1406,92,0.018867924528301886,0.339,0.07195675712208813,0.43
C0020619,6017,1,0.0,1.0,0.0,1.0
C0020619,3972,3,0.0,1.0,0.0,1.0
C0020619,3479,5,0.0,1.0,0.02497780988930832,0.335
C0020619,4000,6,0.0,1.0,0.006014717978139862,0.774
C0020619,2979,1,0.0,1.0,0.0,1.0
C0020619,9129,30,0.0,1.0,0.03964362193208486,0.461
C0020619,22954,29,0.0,1.0,0.06015633876264621,0.23
C0020619,5566,5,0.018867924528301886,0.022,0.0866529819758194,0.02
C0020619,5573,13,0.018867924528301886,0.048,0.08665298197581939,0.038
C0020619,6094,3,0.0,1.0,0.0,1.0
C0020619,6100,7,0.0,1.0,0.021567410739884066,0.515
C0020619,6102,2,0.0,1.0,0.009349878557553575,0.361
C0020619,6103,2,0.0,1.0,0.0,1.0
C0020619,23020,1,0.0,1.0,0.0,1.0
C0020619,5617,1,0.0,1.0,0.0067950213450642,0.258
C0020619,5626,51,0.0,1.0,0.05071855745690498,0.495
C0162835,3845,2,0.0,1.0,0.09622504486493766,0.0
C0162835,26258,37,0.0,1.0,0.004981639053427586,0.272
C0162835,28956,2,0.0,1.0,0.0,1.0
C0162835,4893,5,0.0,1.0,0.17076064411493064,0.003
C0162835,28960,5,0.0,1.0,0.0,1.0
C0162835,9640,1,0.0,1.0,0.0,1.0
C0162835,7337,12,0.0,1.0,0.0,1.0
C0162835,3265,1,0.0,1.0,0.07453559924999298,0.006
C0162835,5443,16,0.0,1.0,0.004981639053427586,0.178
C0162835,1497,1,0.0,1.0,0.0,1.0
C0162835,875,14,0.0,1.0,0.0,1.0
C0162835,5873,5,0.0,1.0,0.0,1.0
C0024312,9474,16,0.0,1.0,0.004804805671402232,0.713
C0024312,6789,2,0.0,1.0,0.00413237253067054,0.236
C0024312,7174,3,0.0,1.0,0.0,1.0
C0024312,9094,15,0.0,1.0,0.0,1.0
C0024312,11151,4,0.0,1.0,0.0,1.0
C0024312,915,1,0.0,1.0,0.0,1.0
C0024312,7454,8,0.05263157894736842,0.009,0.06447413771315863,0.008
C0024312,7456,12,0.05263157894736842,0.017,0.06447413771315863,0.005
C0024312,931,33,0.0,1.0,0.017702695374719392,0.36
C0024312,26277,1,0.0,1.0,0.0,1.0
C0024312,8742,2,0.0,1.0,0.033557802760701215,0.035
C0024312,23495,1,0.0,1.0,0.033557802760701215,0.03
C0024312,975,23,0.0,1.0,0.01770269537471939,0.318
C0024312,472,1,0.0,1.0,0.0,1.0
C0024312,7518,11,0.0,1.0,0.0,1.0
C0024312,1503,3,0.0,1.0,0.0,1.0
C0024312,9841,60,0.0,1.0,0.004132372530670539,0.852
C0024312,6772,3,0.0,1.0,0.0,1.0
C0024312,4860,2,0.0,1.0,0.0,1.0
C0024312,3070,3,0.0,1.0,0.004804805671402232,0.352
C0042024,3329,13,0.0,1.0,0.035594461123480296,0.102
C0042024,3074,3,0.0,1.0,0.0,1.0
C0042024,7305,2,0.0,1.0,0.0,1.0
C0042024,410,13,0.0,1.0,0.0,1.0
C0042024,2332,10,0.0,1.0,0.0,1.0
C0042024,5660,3,0.0,1.0,0.0,1.0
C0042024,6687,20,0.0,1.0,0.06880314455624871,0.005
C0042024,5155,2,0.0,1.0,0.029184703064128365,0.049
C0042024,5159,9,0.0,1.0,0.027385743118527865,0.154
C0042024,6567,35,0.0,1.0,0.0,1.0
C0042024,9907,2,0.0,1.0,0.029184703064128365,0.051
C0042024,54463,1,0.0,1.0,0.0,1.0
C0042024,3145,1,0.0,1.0,0.0,1.0
C0042024,23503,33,0.0,1.0,0.051041177520488396,0.06
C0042024,7276,5,0.0,1.0,0.0,1.0
C0042024,10479,1,0.0,1.0,0.0,1.0
C0042024,4854,5,0.0,1.0,0.0,1.0
C0042024,25978,1,0.0,1.0,0.0,1.0
C0042024,6908,6,0.0,1.0,0.029205620334335252,0.122
C4280664,3074,3,0.0,1.0,0.024826940726834286,0.241
C4280664,11285,5,0.0,1.0,0.01864998659859977,0.402
C4280664,2110,5,0.0,1.0,0.03516893835499864,0.216
C4280664,579,1,0.0,1.0,0.00754464550354321,0.325
C4280664,10312,2,0.0,1.0,0.017941157557793377,0.301
C4280664,5193,33,0.0,1.0,0.0,1.0
C4280664,5194,1,0.0,1.0,0.0,1.0
C4280664,5195,4,0.0,1.0,0.0,1.0
C4280664,5727,8,0.0,1.0,0.012897053875568946,0.664
C4280664,2146,4,0.0,1.0,0.00392337913937913,0.708
C4280664,9841,60,0.015625,0.213,0.05679814079638949,0.448
C4280664,2683,1,0.0,1.0,0.0,1.0
C4280664,2697,4,0.0,1.0,0.0,1.0
C4280664,9871,5,0.03125,0.003,0.2076640031064299,0.005
C4280664,7319,1,0.0,1.0,0.0,1.0
C4280664,54941,11,0.0,1.0,0.02917041226069674,0.48
C4280664,1186,13,0.0,1.0,0.0,1.0
C4280664,5296,9,0.0,1.0,0.04985458531786684,0.137
C4280664,3764,3,0.0,1.0,0.0,1.0
C4280664,5307,79,0.015625,0.383,0.10088510390005212,0.114
C4280664,8892,3,0.0,1.0,0.024693239916239743,0.245
C4280664,8893,1,0.0,1.0,0.0,1.0
C4280664,2239,4,0.0,1.0,0.009264312624230723,0.6
C4280664,29887,3,0.0,1.0,0.0,1.0
C4280664,3265,1,0.0,1.0,0.0,1.0
C4280664,5824,11,0.03125,0.003,0.35973402896245543,0.003
C4280664,9409,24,0.015625,0.095,0.13299462851337437,0.014
C4280664,5830,20,0.0,1.0,0.0,1.0
C4280664,6654,1,0.0,1.0,0.01174278480752552,0.289
C4280664,8905,2,0.0,1.0,0.0,1.0
C4280664,207,7,0.0,1.0,0.0373763708526592,0.23
C4280664,2773,7,0.0,1.0,0.0,1.0
C4280664,54499,1,0.0,1.0,0.0,1.0
C4280664,10483,13,0.03125,0.002,0.21136559114107176,0.002
C4280664,10484,25,0.03125,0.0,0.15150290736405475,0.006
C4280664,6392,1,0.0,1.0,0.0,1.0
C4280664,1788,6,0.0,1.0,0.04763459896193631,0.092
C4280664,1280,1,0.0,1.0,0.0,1.0
C4280664,6913,14,0.0,1.0,0.051751507613259556,0.212
C4280664,3845,2,0.0,1.0,0.105409255338946,0.022
C4280664,2313,3,0.0,1.0,0.0,1.0
C4280664,1806,2,0.0,1.0,0.0,1.0
C4280664,50964,1,0.0,1.0,0.02719641466102106,0.155
C4280664,28952,5,0.0,1.0,0.016926786613711168,0.477
C4280664,2332,10,0.0,1.0,0.04617822461687898,0.182
C4280664,4920,40,0.015625,0.161,0.06064693917240212,0.306
C4280664,8504,2,0.03125,0.001,0.3303232895965959,0.002
C4280664,1855,5,0.0,1.0,0.008131346987893341,0.661
C4280664,3912,3,0.0,1.0,0.020058202615963278,0.345
C4280664,10060,1,0.0,1.0,0.0,1.0
C4280664,3930,1,0.0,1.0,0.0,1.0
C4280664,6492,1,0.0,1.0,0.0,1.0
C4280664,25970,1,0.0,1.0,0.0,1.0
C4280664,55670,2,0.03125,0.0,0.3134019511210917,0.001
C4280664,894,4,0.0,1.0,0.0,1.0
C4280664,3476,4,0.0,1.0,0.0,1.0
C4280664,5528,5,0.0,1.0,0.046442388886942736,0.154
C4280664,1967,11,0.0,1.0,0.004206361632568151,0.931
C4280664,443,4,0.0,1.0,0.0,1.0
C4280664,6598,16,0.0,1.0,0.02709993413153908,0.654
C4280664,51684,34,0.015625,0.171,0.1277977447594818,0.025
C4280664,5604,3,0.0,1.0,0.02719641466102106,0.204
C4280664,5605,4,0.0,1.0,0.11119337198308112,0.016
C4280664,4591,48,0.015625,0.218,0.028868165264106137,0.906
C4280664,3070,3,0.0,1.0,0.010836371911860099,0.479
C0399526,7169,11,0.0,1.0,0.002587341606986563,0.827
C0399526,5144,5,0.0,1.0,0.005442826754196194,0.533
C0399526,3643,2,0.0,1.0,0.0,1.0
C0399526,5727,8,0.0,1.0,0.0,1.0
C0399526,2146,4,0.0,1.0,0.0022000083600476525,0.55
C0399526,1161,1,0.0,1.0,0.0,1.0
C0399526,2697,4,0.0,1.0,0.0,1.0
C0399526,5781,4,0.0,1.0,0.0,1.0
C0399526,2200,3,0.0,1.0,0.0,1.0
C0399526,10907,4,0.0,1.0,0.015971914124998498,0.266
C0399526,54941,11,0.0,1.0,0.014375463678623293,0.473
C0399526,2720,4,0.0,1.0,0.0,1.0
C0399526,7337,12,0.0,1.0,0.005183867812601465,0.794
C0399526,175,1,0.0,1.0,0.01091089451179962,0.127
C0399526,2239,4,0.0,1.0,0.0,1.0
C0399526,54507,194,0.030303030303030304,0.193,0.06725575828035364,0.058
C0399526,10479,1,0.0,1.0,0.0,1.0
C0399526,5894,1,0.0,1.0,0.0,1.0
C0399526,50964,1,0.0,1.0,0.023602566669413197,0.043
C0399526,6424,2,0.0,1.0,0.0,1.0
C0399526,10522,2,0.0,1.0,0.0,1.0
C0399526,2332,10,0.0,1.0,0.021393340138500208,0.284
C0399526,2353,18,0.0,1.0,0.03034580998315302,0.256
C0399526,5468,4,0.0,1.0,0.0,1.0
C0399526,10084,3,0.0,1.0,0.015971914124998498,0.215
C0399526,7040,23,0.030303030303030304,0.059,0.0398894340054998,0.151
C0399526,5573,13,0.0,1.0,0.017963521294103925,0.463
C0399526,26580,35,0.0,1.0,0.018232316376426753,0.631
C0399526,5077,2,0.0,1.0,0.0030475626578657148,0.317
C0399526,9179,2,0.0,1.0,0.0,1.0
C0399526,7136,10,0.0,1.0,0.014119562368122627,0.462
C0399526,51684,34,0.0,1.0,0.0231465183757875,0.597
C0399526,10743,2,0.0,1.0,0.015554497543982172,0.175
C0399526,4089,11,0.0,1.0,0.012467082210802335,0.548
C1260926,2176,1,0.0,1.0,0.0,1.0
C1260926,1161,1,0.0,1.0,0.0,1.0
C1260926,3852,13,0.0,1.0,0.01073161649964275,0.381
C1260926,11285,5,0.0,1.0,0.019859997079460606,0.078
C1260926,1308,6,0.0,1.0,0.0,1.0
C1260926,2353,18,0.0,1.0,0.004191334237771201,0.51
C1260926,8517,13,0.0,1.0,0.004191334237771201,0.512
C1260926,3914,1,0.0,1.0,0.006247560023330787,0.154
C1260926,26580,35,0.0,1.0,0.008178777658215515,0.459
C1260926,5468,4,0.0,1.0,0.0,1.0
C1260926,55135,2,0.0,1.0,0.0,1.0
C1260926,3691,34,0.0,1.0,0.027227091923138505,0.069
C1260926,2175,1,0.0,1.0,0.0,1.0
C0079773,387,8,0.0,1.0,0.0,1.0
C0079773,10664,3,0.0,1.0,0.022706638815029125,0.03
C0079773,581,1,0.0,1.0,0.0,1.0
C0079773,4170,4,0.0,1.0,0.0,1.0
C0079773,3662,3,0.0,1.0,0.022706638815029125,0.04
C0079773,1493,3,0.0,1.0,0.0,1.0
C0079773,7128,13,0.0,1.0,0.016202965738208952,0.054
C0079773,472,1,0.0,1.0,0.0,1.0
C0079773,6777,14,0.0,1.0,0.0,1.0
C0079773,1788,6,0.0,1.0,0.0,1.0
C0339527,57096,21,0.0,1.0,0.002098387526097556,0.594
C0339527,167691,5,0.0,1.0,0.007155646512351531,0.176
C0339527,9227,4,0.0,1.0,0.0,1.0
C0339527,3614,8,0.0,1.0,0.009594119455666704,0.274
C0339527,64802,14,0.0,1.0,0.022379360654652188,0.055
C0339527,80184,3,0.0,1.0,0.00747017880833996,0.179
C0339527,9657,9,0.0,1.0,0.0025843158293089442,0.45
C0339527,23746,4,0.0,1.0,0.012393943320395888,0.137
C0339527,145226,2,0.0,1.0,0.0,1.0
C0339527,343035,4,0.0,1.0,0.0,1.0
C0339527,1406,92,0.0,1.0,0.029547355578799447,0.11
C0029124,91137,16,0.0,1.0,0.08683841985457386,0.372
C0029124,51204,14,0.0,1.0,0.09629817502288344,0.146
C0029124,51715,1,0.0,1.0,0.037128567712539404,0.207
C0029124,6660,28,0.010638297872340425,0.274,0.10528225315679321,0.304
C0029124,26121,112,0.0,1.0,0.14180209702277666,0.45
C0029124,9227,4,0.0,1.0,0.03433538627967239,0.504
C0029124,23568,3,0.0,1.0,0.0,1.0
C0029124,2068,1,0.0,1.0,0.0,1.0
C0029124,2071,13,0.0,1.0,0.09529250244632646,0.137
C0029124,2072,1,0.0,1.0,0.0,1.0
C0029124,5148,3,0.0,1.0,0.012573841889354493,0.638
C0029124,3614,8,0.0,1.0,0.06061055756521681,0.366
C0029124,6687,20,0.0,1.0,0.0976058371619247,0.252
C0029124,583,7,0.0,1.0,0.049674498669992614,0.39
C0029124,10312,2,0.0,1.0,0.0219061219970458,0.412
C0029124,5193,33,0.0,1.0,0.06586690914659829,0.739
C0029124,5194,1,0.0,1.0,0.0,1.0
C0029124,5195,4,0.0,1.0,0.0,1.0
C0029124,23636,67,0.0,1.0,0.09641718705884768,0.853
C0029124,27229,27,0.0,1.0,0.06531035383907696,0.729
C0029124,4704,2,0.0,1.0,0.04953832464035105,0.141
C0029124,10342,61,0.010638297872340425,0.488,0.140794388859622,0.248
C0029124,8813,2,0.0,1.0,0.06997591128802694,0.082
C0029124,4722,2,0.0,1.0,0.021015516591086414,0.396
C0029124,9342,19,0.0,1.0,0.04381627590244037,0.819
C0029124,1161,1,0.0,1.0,0.0,1.0
C0029124,2697,4,0.0,1.0,0.015259001128168036,0.744
C0029124,1678,6,0.0,1.0,0.08725750745756145,0.102
C0029124,6295,1,0.0,1.0,0.0,1.0
C0029124,2720,4,0.0,1.0,0.020652716749079307,0.657
C0029124,1186,13,0.0,1.0,0.04466867845239289,0.698
C0029124,6310,53,0.010638297872340425,0.509,0.11220461417865649,0.526
C0029124,8892,3,0.0,1.0,0.014967108502231244,0.592
C0029124,189,36,0.0,1.0,0.08057860034541638,0.686
C0029124,8893,1,0.0,1.0,0.007247137945655604,0.426
C0029124,29887,3,0.0,1.0,0.004570452650794567,0.763
C0029124,5824,11,0.02127659574468085,0.031,0.3422014282010292,0.004
C0029124,9409,24,0.010638297872340425,0.268,0.20650233056345885,0.005
C0029124,6341,1,0.0,1.0,0.03863337046431278,0.18
C0029124,5830,20,0.0,1.0,0.001712368933876372,1.0
C0029124,54476,14,0.0,1.0,0.007860393902169428,0.962
C0029124,8398,12,0.0,1.0,0.01767136371419377,0.909
C0029124,2271,12,0.0,1.0,0.05864355604629343,0.508
C0029124,29925,5,0.0,1.0,0.04612337558517261,0.369
C0029124,7401,28,0.0,1.0,0.05778682060225936,0.8
C0029124,5354,74,0.0,1.0,0.09567739385442328,0.897
C0029124,6392,1,0.0,1.0,0.0,1.0
C0029124,1806,2,0.0,1.0,0.011496531444875835,0.518
C0029124,271,5,0.0,1.0,0.03926090993934443,0.452
C0029124,7439,2,0.0,1.0,0.005526971103567274,0.577
C0029124,10002,1,0.0,1.0,0.0,1.0
C0029124,50964,1,0.0,1.0,0.045940809766805896,0.139
C0029124,64802,14,0.0,1.0,0.1292012770642083,0.031
C0029124,7466,4,0.0,1.0,0.07557450227541404,0.109
C0029124,7468,2,0.0,1.0,0.043273203109688844,0.179
C0029124,7469,9,0.0,1.0,0.01623840372437718,0.891
C0029124,9526,1,0.0,1.0,0.0,1.0
C0029124,8504,2,0.02127659574468085,0.001,0.33032328959659585,0.002
C0029124,5949,14,0.0,1.0,0.043160976544995455,0.704
C0029124,8517,13,0.0,1.0,0.027441481046121492,0.838
C0029124,55624,7,0.0,1.0,0.03024567280222093,0.681
C0029124,2896,50,0.0,1.0,0.07268226977624456,0.85
C0029124,7507,16,0.0,1.0,0.08758377958406204,0.352
C0029124,10585,1,0.0,1.0,0.03623237852786069,0.198
C0029124,2395,2,0.0,1.0,0.02694954203937096,0.339
C0029124,5995,1,0.0,1.0,0.0,1.0
C0029124,3954,3,0.0,1.0,0.02637134996292114,0.462
C0029124,8050,4,0.0,1.0,0.044359353807451464,0.288
C0029124,10102,8,0.0,1.0,0.06210574483393218,0.325
C0029124,55670,2,0.010638297872340425,0.02,0.2506822245076594,0.005
C0029124,10617,7,0.0,1.0,0.039967453508296516,0.544
C0029124,6010,1,0.0,1.0,0.04515173502639583,0.161
C0029124,1406,92,0.031914893617021274,0.137,0.18444088980803994,0.139
C0029124,6017,1,0.0,1.0,0.0,1.0
C0029124,22931,3,0.0,1.0,0.03688080390089367,0.348
C0029124,22934,21,0.0,1.0,0.09836022795356707,0.238
C0029124,410,13,0.0,1.0,0.03276706356299836,0.805
C0029124,2979,1,0.0,1.0,0.0,1.0
C0029124,9129,30,0.0,1.0,0.045626505680366594,0.913
C0029124,9640,1,0.0,1.0,0.0,1.0
C0029124,1967,11,0.0,1.0,0.07436526170691046,0.313
C0029124,1462,1,0.0,1.0,0.0,1.0
C0029124,10682,176,0.0,1.0,0.17734360915187336,0.192
C0029124,443,4,0.0,1.0,0.0,1.0
C0029124,22978,12,0.0,1.0,0.04699436403834172,0.652
C0029124,5573,13,0.0,1.0,0.0616801205192971,0.471
C0029124,6094,3,0.0,1.0,0.013350546132648487,0.613
C0029124,2512,9,0.0,1.0,0.10082624839918156,0.131
C0029124,10195,6,0.0,1.0,0.0796313523105274,0.129
C0029124,6100,7,0.0,1.0,0.03313178181897327,0.644
C0029124,5080,96,0.0,1.0,0.08964958830242652,0.904
C0029124,6102,2,0.0,1.0,0.009349878557553575,0.539
C0029124,23020,1,0.0,1.0,0.0,1.0
C0029124,6103,2,0.0,1.0,0.0,1.0
C0029124,5631,8,0.0,1.0,0.051978134317628925,0.447
C3277697,7045,2,0.0,1.0,0.0,1.0
C3277697,5130,15,0.0,1.0,0.0,1.0
C3277697,11277,32,0.0,1.0,0.012177933971402988,0.306
C3277697,50964,1,0.0,1.0,0.0,1.0
C3277697,4758,18,0.0,1.0,0.020970255476040145,0.124
C3277697,26146,1,0.0,1.0,0.0,1.0
C3277697,1203,8,0.0,1.0,0.005476267312112712,0.277
C3277697,9657,9,0.0,1.0,0.008811342210628017,0.229
C3277697,54982,24,0.0,1.0,0.010460050456215378,0.295
C3277697,22897,1,0.0,1.0,0.0,1.0
C3277697,27130,1,0.0,1.0,0.0,1.0
C3277697,5631,8,0.0,1.0,0.008811342210628017,0.179
C0023473,1408,30,0.0,1.0,0.0328746215127862,0.107
C0023473,768,2,0.0,1.0,0.0,1.0
C0023473,2950,23,0.0,1.0,0.02764929343941039,0.124
C0023473,406,8,0.0,1.0,0.0,1.0
C0023473,1432,1,0.0,1.0,0.0,1.0
C0023473,25,2,0.0,1.0,0.006363362902676772,0.19
C0023473,8864,9,0.06666666666666667,0.007,0.10796691275336338,0.001
C0023473,26040,10,0.0,1.0,0.0,1.0
C0023473,7490,12,0.0,1.0,0.019182301388533315,0.183
C0023473,5187,4,0.06666666666666667,0.005,0.10796691275336338,0.005
C0023473,332,2,0.0,1.0,0.0,1.0
C0023473,3161,1,0.0,1.0,0.0,1.0
C0023473,861,15,0.0,1.0,0.0,1.0
C0023473,240,16,0.0,1.0,0.0,1.0
C0023473,3440,1,0.0,1.0,0.0,1.0
C0023473,1407,5,0.0,1.0,0.004283607967813629,0.335
C4020844,1280,1,0.0,1.0,0.0,1.0
C4020844,2720,4,0.0,1.0,0.0,1.0
C4020844,4000,6,0.0,1.0,0.0,1.0
C4020844,5130,15,0.0,1.0,0.0,1.0
C4020844,10060,1,0.0,1.0,0.0,1.0
C4020844,51119,1,0.0,1.0,0.0,1.0
C4020844,3764,3,0.0,1.0,0.0,1.0
C4020844,4148,5,0.0,1.0,0.0,1.0
C4020844,2200,3,0.0,1.0,0.016556654463313048,0.063
C4020844,1311,7,0.0,1.0,0.016556654463313048,0.081
C0376634,54796,1,0.0,1.0,0.004882291042903168,0.356
C0376634,10253,67,0.016129032258064516,0.541,0.10756693113744861,0.518
C0376634,11285,5,0.0,1.0,0.03837337243531176,0.25
C0376634,2077,4,0.0,1.0,0.07567206605620079,0.037
C0376634,5156,2,0.0,1.0,0.0,1.0
C0376634,9270,4,0.0,1.0,0.010638252241737714,0.622
C0376634,60,12,0.016129032258064516,0.092,0.2983714274434689,0.001
C0376634,2624,24,0.016129032258064516,0.16,0.10092787379414413,0.109
C0376634,8772,13,0.0,1.0,0.04042091678423504,0.537
C0376634,71,11,0.016129032258064516,0.11,0.27032294238968785,0.002
C0376634,6730,1,0.0,1.0,0.012148238268746564,0.287
C0376634,4087,1,0.0,1.0,0.04196054827863747,0.085
C0376634,2138,1,0.016129032258064516,0.009,0.21503810694220432,0.003
C0376634,5727,8,0.0,1.0,0.0,1.0
C0376634,60529,2,0.0,1.0,0.0,1.0
C0376634,3198,278,0.06451612903225806,0.03,0.191438739394581,0.035
C0376634,3200,2,0.0,1.0,0.0,1.0
C0376634,3211,1,0.0,1.0,0.0,1.0
C0376634,7337,12,0.0,1.0,0.06983406514404826,0.195
C0376634,7353,1,0.0,1.0,0.0,1.0
C0376634,5308,31,0.016129032258064516,0.214,0.10599220449636951,0.125
C0376634,2239,4,0.0,1.0,0.020156401406052796,0.441
C0376634,2245,1,0.0,1.0,0.0,1.0
C0376634,1746,1,0.0,1.0,0.005938510328619487,0.333
C0376634,4313,1,0.0,1.0,0.012879926306424467,0.31
C0376634,116442,3,0.0,1.0,0.01867184950405961,0.451
C0376634,64220,5,0.0,1.0,0.014284429489399498,0.62
C0376634,54499,1,0.0,1.0,0.0,1.0
C0376634,4335,1,0.0,1.0,0.023293235330995782,0.229
C0376634,2299,25,0.0,1.0,0.08375022483201272,0.23
C0376634,1788,6,0.0,1.0,0.037822329450878295,0.306
C0376634,2303,7,0.0,1.0,0.06919456523227525,0.108
C0376634,1280,1,0.0,1.0,0.0,1.0
C0376634,5887,13,0.0,1.0,0.07804208234687059,0.206
C0376634,6913,14,0.016129032258064516,0.157,0.04735897134270765,0.424
C0376634,6925,183,0.0,1.0,0.14856464209933007,0.219
C0376634,23314,2,0.0,1.0,0.0,1.0
C0376634,2332,10,0.0,1.0,0.01980340192320739,0.685
C0376634,93986,12,0.0,1.0,0.09482110642118863,0.078
C0376634,2348,1,0.0,1.0,0.0,1.0
C0376634,301,2,0.0,1.0,0.030724181440997332,0.209
C0376634,80714,64,0.0,1.0,0.10956338059970709,0.5
C0376634,25942,5,0.0,1.0,0.0,1.0
