HGNC ID	NCBI gene ID	Ensembl gene ID
HGNC:19180	22838	ENSG00000146083
HGNC:12859	7844	ENSG00000239305
HGNC:38847	100526767	ENSG00000249884
HGNC:17384	54778	ENSG00000157450
HGNC:12968	7732	ENSG00000128482
HGNC:12974	7737	ENSG00000125352
HGNC:17267	140432	ENSG00000139797
HGNC:13094	55905	ENSG00000124226
HGNC:18154	27246	ENSG00000265491
HGNC:21070	55298	ENSG00000137522
HGNC:21147	79845	ENSG00000133874
HGNC:21148	63891	ENSG00000164068
HGNC:21150	54941	ENSG00000101695
HGNC:21151	55658	ENSG00000070423
HGNC:30340	376412	ENSG00000261192
HGNC:21153	79589	ENSG00000133135
HGNC:18280	55819	ENSG00000113269
HGNC:21154	168433	ENSG00000188050
HGNC:21158	84282	ENSG00000181481
HGNC:17765	51444	ENSG00000134758
HGNC:30342	379013	ENSG00000250853
HGNC:50775	100419777	ENSG00000271194
HGNC:17023	11236	ENSG00000170881
HGNC:48940	101927612	ENSG00000245149
HGNC:21159	50862	ENSG00000110315
HGNC:20457	9781	ENSG00000151692
HGNC:21578	255488	ENSG00000137393
HGNC:20853	153830	ENSG00000145860
HGNC:21336	81847	ENSG00000118518
HGNC:22411	378925	ENSG00000235631
HGNC:23137	284996	ENSG00000163162
HGNC:23138	57484	ENSG00000170153
HGNC:23235	146310	ENSG00000179580
HGNC:26811	220441	ENSG00000176641
HGNC:49743	100419687	ENSG00000214190
HGNC:29402	114804	ENSG00000141576
HGNC:44127	100507218	ENSG00000267128
HGNC:31696	494470	ENSG00000141622
HGNC:28856	115992	ENSG00000158717
HGNC:24544	26001	ENSG00000108523
HGNC:26661	165918	ENSG00000163961
HGNC:26961	254225	ENSG00000166439
HGNC:25358	81790	ENSG00000120925
HGNC:27735	285533	ENSG00000145428
HGNC:27752	285671	ENSG00000164197
HGNC:28037	51255	ENSG00000168894
HGNC:28522	221687	ENSG00000180537
HGNC:28721	138065	ENSG00000165188
HGNC:26783	91445	ENSG00000138942
HGNC:41161	100852405	ENSG00000254835
HGNC:25978	54546	ENSG00000178828
HGNC:27146	149603	ENSG00000168159
HGNC:32947	388591	ENSG00000158286
HGNC:41286	102724450	ENSG00000226944
HGNC:25420	727800	ENSG00000212864
HGNC:27729	285498	ENSG00000178222
HGNC:20438	100507650	ENSG00000215277
HGNC:14539	57674	ENSG00000173821
HGNC:54402	100294362	ENSG00000263069
HGNC:25335	257160	ENSG00000167257
HGNC:33434	200312	ENSG00000099999
HGNC:21698	54476	ENSG00000011275
HGNC:41463	100874342	ENSG00000237738
HGNC:33610	441191	ENSG00000196204
HGNC:21487	154214	ENSG00000146373
HGNC:50866	7955	ENSG00000236548
HGNC:25552	55182	ENSG00000187147
HGNC:34517	643904	ENSG00000189051
HGNC:40020	401934	ENSG00000237330
HGNC:41912	643596	ENSG00000233198
HGNC:51249	646862	ENSG00000269855
HGNC:27571	284023	ENSG00000179859
HGNC:30206	51136	ENSG00000189050
HGNC:51346	101927755	ENSG00000267302
HGNC:44388	100132264	ENSG00000233333
HGNC:44389	101929203	ENSG00000187870
HGNC:25905	84900	ENSG00000135119
HGNC:10073	8732	ENSG00000111880
HGNC:39652	100421428	ENSG00000237731
HGNC:10074	6050	ENSG00000023191
HGNC:25641	55328	ENSG00000184719
HGNC:10075	8731	ENSG00000101654
HGNC:44905	100420295	ENSG00000231553
HGNC:44906	100420223	ENSG00000236195
HGNC:18666	55599	ENSG00000185946
HGNC:10078	6051	ENSG00000176393
HGNC:10079	57140	ENSG00000142327
HGNC:10080	10921	ENSG00000205937
HGNC:39525	643446	ENSG00000250896
HGNC:10120	26871	ENSG00000206652
HGNC:10123	26870	ENSG00000207005
HGNC:10130	26869	ENSG00000207513
HGNC:10128	6060	ENSG00000207389
HGNC:48304	107105261	ENSG00000277234
HGNC:48305	106480152	ENSG00000277344
HGNC:48306	106481952	ENSG00000200975
HGNC:48307	106481604	ENSG00000207056
HGNC:10137	26861	ENSG00000206702
HGNC:10139	26859	ENSG00000199629
HGNC:10140	26858	ENSG00000195024
HGNC:39890	100873860	ENSG00000202347
HGNC:41943	100873814	ENSG00000199892
HGNC:41944	100873815	ENSG00000199932
HGNC:41945	100873861	ENSG00000200176
HGNC:41946	100873816	ENSG00000200184
HGNC:41947	100873862	ENSG00000200197
HGNC:41963	100873863	ENSG00000200204
HGNC:41964	106478980	ENSG00000200231
HGNC:42504	100873865	ENSG00000201155
HGNC:37497	26865	ENSG00000206596
HGNC:37498	26866	ENSG00000206588
HGNC:48371	106480154	ENSG00000271739
HGNC:48372	106480662	ENSG00000272020
HGNC:48373	106481606	ENSG00000200745
HGNC:48374	106480155	ENSG00000200807
HGNC:48375	106480156	ENSG00000201119
HGNC:48376	106481607	ENSG00000201291
HGNC:48377	106480157	ENSG00000199652
HGNC:48378	106481783	ENSG00000202000
HGNC:48380	106481608	ENSG00000199687
HGNC:48381	106481953	ENSG00000206624
HGNC:48382	106480158	ENSG00000252625
HGNC:48383	107105262	ENSG00000251970
HGNC:48384	106481609	ENSG00000200903
HGNC:48385	106480159	ENSG00000201922
HGNC:48386	106480160	ENSG00000207182
HGNC:48387	106481610	ENSG00000253000
HGNC:48388	106480663	ENSG00000207154
HGNC:48389	106480161	ENSG00000199836
HGNC:48390	107080628	ENSG00000252209
HGNC:48391	106480162	ENSG00000200338
HGNC:48393	106480163	ENSG00000202215
HGNC:48394	106480164	ENSG00000206917
HGNC:48396	106481611	ENSG00000252990
HGNC:48397	106481954	ENSG00000202380
HGNC:48398	106480165	ENSG00000212605
HGNC:48399	106480166	ENSG00000207220
HGNC:48400	106481612	ENSG00000199283
HGNC:48403	106481980	ENSG00000251916
HGNC:48404	106481613	ENSG00000199469
HGNC:48405	106480664	ENSG00000206629
HGNC:48406	106480168	ENSG00000202313
HGNC:48407	106481614	ENSG00000200789
HGNC:48409	106480169	ENSG00000207175
HGNC:48410	106481615	ENSG00000275229
HGNC:48412	107105264	ENSG00000199488
HGNC:48414	106481955	ENSG00000199846
HGNC:48415	106481616	ENSG00000206698
HGNC:48416	106480171	ENSG00000206835
HGNC:48417	106480172	ENSG00000194297
HGNC:48418	106481617	ENSG00000199773
HGNC:48419	106480173	ENSG00000212170
HGNC:48420	106480665	ENSG00000212550
HGNC:48421	107521942	ENSG00000265223
HGNC:48422	106480174	ENSG00000238898
HGNC:48424	106480175	ENSG00000212153
HGNC:48425	106480176	ENSG00000200296
HGNC:48426	106481618	ENSG00000202317
HGNC:48428	106480666	ENSG00000251917
HGNC:48430	106481619	ENSG00000238554
HGNC:48431	106480412	ENSG00000207322
HGNC:48433	106480179	ENSG00000201616
HGNC:48435	106480180	ENSG00000201574
HGNC:48436	106481956	ENSG00000199497
HGNC:48437	106481621	ENSG00000252166
HGNC:48438	106480181	ENSG00000201033
HGNC:48439	106480182	ENSG00000252681
HGNC:48440	106481622	ENSG00000239023
HGNC:48442	106480183	ENSG00000202125
HGNC:48443	106480667	ENSG00000212473
HGNC:48445	106481623	ENSG00000252311
HGNC:48446	106480184	ENSG00000253089
HGNC:48447	106480185	ENSG00000200340
HGNC:48449	106480186	ENSG00000252426
HGNC:48450	106481957	ENSG00000199426
HGNC:48451	106481625	ENSG00000206687
HGNC:48454	106480187	ENSG00000201271
HGNC:48456	106481626	ENSG00000202167
HGNC:48457	106480188	ENSG00000202199
HGNC:48458	107521946	ENSG00000264259
HGNC:48459	106480189	ENSG00000252850
HGNC:48461	106480668	ENSG00000212424
HGNC:48465	106481628	ENSG00000239194
HGNC:48466	106481629	ENSG00000200731
HGNC:48467	106866915	ENSG00000252561
HGNC:48470	106480191	ENSG00000252513
HGNC:48471	106481630	ENSG00000206791
HGNC:48472	106480192	ENSG00000200800
HGNC:48473	106480193	ENSG00000238833
HGNC:48474	106481958	ENSG00000201170
HGNC:48475	106481631	ENSG00000201737
HGNC:48476	106480194	ENSG00000199805
HGNC:48478	106481632	ENSG00000206908
HGNC:48480	106480195	ENSG00000206820
HGNC:48481	106480196	ENSG00000212609
HGNC:48482	106480669	ENSG00000201910
HGNC:48483	106481633	ENSG00000201493
HGNC:48484	106480197	ENSG00000252491
HGNC:48485	106481634	ENSG00000252105
HGNC:48488	106480198	ENSG00000200885
HGNC:48490	106481635	ENSG00000207201
HGNC:48491	107048983	ENSG00000212172
HGNC:48492	106480413	ENSG00000199361
HGNC:53616	110806291	ENSG00000201142
HGNC:54435	115409985	ENSG00000277678
HGNC:54436	115409990	ENSG00000270384
HGNC:54437	115409986	ENSG00000252135
HGNC:10142	6066	ENSG00000274585
HGNC:10152	26855	ENSG00000222328
HGNC:10153	26854	ENSG00000222076
HGNC:10154	26853	ENSG00000277084
HGNC:10155	26852	ENSG00000222465
HGNC:42506	100873825	ENSG00000223336
HGNC:42505	100873824	ENSG00000222726
HGNC:48501	106480200	ENSG00000222659
HGNC:48502	106481636	ENSG00000222126
HGNC:48503	106480201	ENSG00000252184
HGNC:48504	106481637	ENSG00000239122
HGNC:48505	106480202	ENSG00000253025
HGNC:48506	106480203	ENSG00000251718
HGNC:48507	106481638	ENSG00000222985
HGNC:48508	106866980	ENSG00000222624
HGNC:48509	106481639	ENSG00000222644
HGNC:48510	106480204	ENSG00000222222
HGNC:48511	106480205	ENSG00000223156
HGNC:48512	106481959	ENSG00000253097
HGNC:48513	106481640	ENSG00000222357
HGNC:48514	106480206	ENSG00000222300
HGNC:48515	106660611	ENSG00000223198
HGNC:48516	106481641	ENSG00000222477
HGNC:48517	106480207	ENSG00000252639
HGNC:48518	106480208	ENSG00000222973
HGNC:48519	106480414	ENSG00000222440
HGNC:48520	106481642	ENSG00000251994
HGNC:48521	106480670	ENSG00000222389
HGNC:48522	106480209	ENSG00000222355
HGNC:48523	106481643	ENSG00000252018
HGNC:48524	106480210	ENSG00000252763
HGNC:48525	106481644	ENSG00000223125
HGNC:48526	106480211	ENSG00000222276
HGNC:48527	106481960	ENSG00000252343
HGNC:48528	106480212	ENSG00000252255
HGNC:48529	106481645	ENSG00000222293
HGNC:48530	106480213	ENSG00000222627
HGNC:48531	106481646	ENSG00000222788
HGNC:48532	106480214	ENSG00000222536
HGNC:48533	106480671	ENSG00000222765
HGNC:48534	106480215	ENSG00000222923
HGNC:48535	106481647	ENSG00000222629
HGNC:48536	106480216	ENSG00000222238
HGNC:48537	106481648	ENSG00000252604
HGNC:48538	106480217	ENSG00000251877
HGNC:48539	106480218	ENSG00000252847
HGNC:48540	106480672	ENSG00000222581
HGNC:48541	106481649	ENSG00000222626
HGNC:48542	106480219	ENSG00000222598
HGNC:48543	106481650	ENSG00000222426
HGNC:48544	106480415	ENSG00000222640
HGNC:48545	107080629	ENSG00000222612
HGNC:48546	106480220	ENSG00000252066
HGNC:48547	106481651	ENSG00000222231
HGNC:48548	106481961	ENSG00000223078
HGNC:48549	106480221	ENSG00000252635
HGNC:48550	106480222	ENSG00000252468
HGNC:48551	106481652	ENSG00000252212
HGNC:48552	106480223	ENSG00000222414
HGNC:48553	106481653	ENSG00000253099
HGNC:48554	106480673	ENSG00000223001
HGNC:48555	106480224	ENSG00000222800
HGNC:48556	106480225	ENSG00000222724
HGNC:48557	106481654	ENSG00000223247
HGNC:48558	106480226	ENSG00000222094
HGNC:48559	106481655	ENSG00000222582
HGNC:48561	106481962	ENSG00000222810
HGNC:48562	106481656	ENSG00000251870
HGNC:48563	106480227	ENSG00000222650
HGNC:48564	106480228	ENSG00000223327
HGNC:48565	106480702	ENSG00000223107
HGNC:10192	26835	ENSG00000200795
HGNC:10193	26834	ENSG00000202538
HGNC:10197	26840	ENSG00000201458
HGNC:10198	26839	ENSG00000272160
HGNC:10199	26838	ENSG00000222736
HGNC:10194	6069	ENSG00000201628
HGNC:10195	6070	ENSG00000201806
HGNC:42507	100862675	ENSG00000201821
HGNC:42508	100862676	ENSG00000201253
HGNC:46947	106481175	ENSG00000202157
HGNC:46948	106479564	ENSG00000202103
HGNC:46949	106481763	ENSG00000200889
HGNC:46950	106481176	ENSG00000222790
HGNC:46951	106479565	ENSG00000199483
HGNC:46952	106479566	ENSG00000201607
HGNC:46953	106481177	ENSG00000202468
HGNC:46954	106480545	ENSG00000252560
HGNC:46956	106479567	ENSG00000202471
HGNC:46957	106481178	ENSG00000199672
HGNC:46958	107057646	ENSG00000222990
HGNC:46959	106479568	ENSG00000199709
HGNC:46960	106481179	ENSG00000201435
HGNC:46961	106481870	ENSG00000222501
HGNC:46962	106479569	ENSG00000222202
HGNC:46963	106481180	ENSG00000222821
HGNC:46964	106479570	ENSG00000201609
HGNC:46965	106481181	ENSG00000251752
HGNC:46966	106479571	ENSG00000222177
HGNC:46967	106480546	ENSG00000206938
HGNC:46968	106479572	ENSG00000200274
HGNC:46969	107080655	ENSG00000201186
HGNC:46970	106480385	ENSG00000222363
HGNC:46971	106481182	ENSG00000199458
HGNC:46972	106479573	ENSG00000201164
HGNC:46973	106481183	ENSG00000222146
HGNC:46974	106479574	ENSG00000201342
HGNC:46975	106479575	ENSG00000199325
HGNC:46976	106479576	ENSG00000201221
HGNC:46977	106481184	ENSG00000201296
HGNC:46978	106479577	ENSG00000201608
HGNC:46979	106481185	ENSG00000222560
HGNC:46980	106479578	ENSG00000199920
HGNC:46981	106481186	ENSG00000202339
HGNC:46982	107048985	ENSG00000222750
HGNC:46983	106479579	ENSG00000222808
HGNC:46984	106479580	ENSG00000202429
HGNC:46985	106481187	ENSG00000251889
HGNC:46986	106481871	ENSG00000201231
HGNC:46987	106479581	ENSG00000201076
HGNC:46988	106481188	ENSG00000206936
HGNC:46989	106479582	ENSG00000222760
HGNC:46990	106479583	ENSG00000252237
HGNC:46991	106481189	ENSG00000222663
HGNC:46992	106480547	ENSG00000201570
HGNC:46993	106479584	ENSG00000251789
HGNC:46994	106481190	ENSG00000200062
HGNC:46995	106481764	ENSG00000201317
HGNC:46996	106479585	ENSG00000253048
HGNC:46997	106481191	ENSG00000223175
HGNC:46998	106479586	ENSG00000222057
HGNC:46999	106479587	ENSG00000223245
HGNC:47000	106481872	ENSG00000222727
HGNC:47001	106481192	ENSG00000222405
HGNC:47002	106479588	ENSG00000202069
HGNC:47003	106481193	ENSG00000201439
HGNC:47004	106479589	ENSG00000201184
HGNC:47005	106479590	ENSG00000222609
HGNC:47006	106480548	ENSG00000207309
HGNC:47007	106481194	ENSG00000252067
HGNC:47008	106479591	ENSG00000222686
HGNC:47009	106481195	ENSG00000200034
HGNC:47010	106479592	ENSG00000223212
HGNC:47011	106479593	ENSG00000201491
HGNC:47012	106480549	ENSG00000201379
HGNC:47013	106481196	ENSG00000252501
HGNC:47014	106479594	ENSG00000222872
HGNC:47015	106481197	ENSG00000199634
HGNC:47016	106480386	ENSG00000200070
HGNC:47017	106479595	ENSG00000200431
HGNC:47018	106481198	ENSG00000199313
HGNC:47019	106479596	ENSG00000222795
HGNC:47020	106481873	ENSG00000201070
HGNC:47021	106479597	ENSG00000201545
HGNC:47022	106481199	ENSG00000222067
HGNC:47023	106479598	ENSG00000200974
HGNC:47024	106479599	ENSG00000223152
HGNC:47025	106481200	ENSG00000272359
HGNC:47026	106479600	ENSG00000199643
HGNC:47027	106481201	ENSG00000201648
HGNC:47028	106479601	ENSG00000200653
HGNC:34016	100151683	ENSG00000264229
HGNC:39003	100873889	ENSG00000221601
HGNC:42575	106480753	ENSG00000252508
HGNC:46890	106479539	ENSG00000252116
HGNC:46891	106481156	ENSG00000253035
HGNC:46892	106479540	ENSG00000252401
HGNC:46893	106480539	ENSG00000252089
HGNC:46894	106481157	ENSG00000252005
HGNC:46895	106479541	ENSG00000252955
HGNC:46896	106479542	ENSG00000252776
HGNC:46897	106481158	ENSG00000251748
HGNC:46898	106481865	ENSG00000252269
HGNC:46899	106479543	ENSG00000251741
HGNC:46900	106481159	ENSG00000252013
HGNC:46901	106479544	ENSG00000252224
HGNC:46902	106481160	ENSG00000221439
HGNC:46903	106480696	ENSG00000253081
HGNC:46904	106481866	ENSG00000251988
HGNC:10211	26831	ENSG00000199568
HGNC:42515	100873830	ENSG00000207065
HGNC:42519	100873831	ENSG00000254172
HGNC:42521	100873870	ENSG00000252397
HGNC:42525	100873835	ENSG00000222986
HGNC:42527	100873871	ENSG00000206863
HGNC:42529	100873872	ENSG00000251788
HGNC:42530	100873838	ENSG00000200972
HGNC:10212	26832	ENSG00000200156
HGNC:34182	100147750	ENSG00000199906
HGNC:34183	100147751	ENSG00000252410
HGNC:34184	100147752	ENSG00000200378
HGNC:34186	100147754	ENSG00000252574
HGNC:10214	26830	ENSG00000200169
HGNC:42534	100873841	ENSG00000252521
HGNC:10215	26829	ENSG00000199347
HGNC:42512	100873828	ENSG00000251722
HGNC:42513	100873829	ENSG00000201801
HGNC:42520	100873869	ENSG00000202249
HGNC:42522	100873832	ENSG00000202444
HGNC:42526	100873836	ENSG00000202160
HGNC:42528	100873837	ENSG00000200372
HGNC:42532	100873840	ENSG00000223096
HGNC:42533	100873888	ENSG00000200376
HGNC:10216	26828	ENSG00000199377
HGNC:42510	100873826	ENSG00000251875
HGNC:42514	100873866	ENSG00000200637
HGNC:42516	100873867	ENSG00000252390
HGNC:42523	100873833	ENSG00000199849
HGNC:42524	100873834	ENSG00000200566
HGNC:42531	100873839	ENSG00000251750
HGNC:10227	26827	ENSG00000206625
HGNC:34270	103625684	ENSG00000207357
HGNC:34275	106478919	ENSG00000207041
HGNC:34253	106478914	ENSG00000206932
HGNC:34249	106478913	ENSG00000206965
HGNC:10228	26826	ENSG00000272055
HGNC:34284	101954275	ENSG00000201654
HGNC:34285	101954278	ENSG00000202337
HGNC:34269	101954271	ENSG00000207507
HGNC:34254	100873745	ENSG00000206763
HGNC:34255	106478915	ENSG00000201104
HGNC:34256	106481973	ENSG00000207334
HGNC:34257	106480423	ENSG00000206975
HGNC:34258	100873746	ENSG00000207360
HGNC:34259	100302741	ENSG00000207264
HGNC:34260	100873753	ENSG00000207113
HGNC:34261	106480705	ENSG00000206972
HGNC:34262	106478916	ENSG00000207257
HGNC:34263	100873754	ENSG00000207449
HGNC:34264	106480706	ENSG00000206833
HGNC:34265	100302738	ENSG00000207441
HGNC:34266	106478917	ENSG00000207083
HGNC:34267	100873755	ENSG00000200153
HGNC:34268	106480707	ENSG00000207169
HGNC:34251	106480704	ENSG00000206600
HGNC:34252	100873741	ENSG00000206712
HGNC:34271	106478918	ENSG00000251955
HGNC:34272	100873756	ENSG00000199248
HGNC:34273	107131122	ENSG00000207367
HGNC:34274	100873747	ENSG00000207291
HGNC:34250	100873740	ENSG00000207116
HGNC:34276	106480708	ENSG00000206675
HGNC:34277	100873748	ENSG00000207524
HGNC:34278	100873749	ENSG00000201744
HGNC:34279	100873750	ENSG00000207260
HGNC:34280	100873757	ENSG00000206899
HGNC:34281	106478920	ENSG00000199562
HGNC:34282	106480709	ENSG00000206812
HGNC:34283	100873758	ENSG00000207072
HGNC:34248	106480703	ENSG00000206981
HGNC:34247	106478912	ENSG00000207472
HGNC:34286	100302742	ENSG00000206892
HGNC:34287	106478921	ENSG00000207029
HGNC:34288	106478922	ENSG00000206772
HGNC:34289	100873759	ENSG00000207200
HGNC:34290	100873760	ENSG00000206587
HGNC:34291	106480710	ENSG00000206593
HGNC:34292	100887744	ENSG00000206888
HGNC:34293	106478923	ENSG00000206983
HGNC:10229	26825	ENSG00000199226
HGNC:42543	100873762	ENSG00000202237
HGNC:42544	106478986	ENSG00000202433
HGNC:42545	100873763	ENSG00000223024
HGNC:42546	100873764	ENSG00000252795
HGNC:42547	100873765	ENSG00000223280
HGNC:42548	100873766	ENSG00000252952
HGNC:42549	100873767	ENSG00000207518
HGNC:42550	106480750	ENSG00000201662
HGNC:42551	106480435	ENSG00000202398
HGNC:42552	106478987	ENSG00000252335
HGNC:42553	100873768	ENSG00000252499
HGNC:42554	100873769	ENSG00000252928
HGNC:42555	106480751	ENSG00000252141
HGNC:42556	100873770	ENSG00000200267
HGNC:42557	100873771	ENSG00000222791
HGNC:42558	100873772	ENSG00000252385
HGNC:42560	106478988	ENSG00000252247
HGNC:42561	100873774	ENSG00000207203
HGNC:42562	100873775	ENSG00000207012
HGNC:42563	106478989	ENSG00000207330
HGNC:42564	106480752	ENSG00000206962
HGNC:42565	100873776	ENSG00000251753
HGNC:42566	100873777	ENSG00000206787
HGNC:42567	106481792	ENSG00000222486
HGNC:42568	100873778	ENSG00000199767
HGNC:42569	100873779	ENSG00000199381
HGNC:42570	106478990	ENSG00000206922
HGNC:42571	100873780	ENSG00000202478
HGNC:42572	100873781	ENSG00000200840
HGNC:42573	100873782	ENSG00000207298
HGNC:47047	106479603	ENSG00000272445
HGNC:47048	106481203	ENSG00000271932
HGNC:47049	106479604	ENSG00000271923
HGNC:47050	106481204	ENSG00000272028
HGNC:47051	106479605	ENSG00000272507
HGNC:47052	106480550	ENSG00000272262
HGNC:47053	106481205	ENSG00000272337
HGNC:47054	106479606	ENSG00000272439
HGNC:47055	106479607	ENSG00000272393
HGNC:47057	106481206	ENSG00000271819
HGNC:47058	106479608	ENSG00000207428
HGNC:47060	106480551	ENSG00000200257
HGNC:47061	106479609	ENSG00000206900
HGNC:47062	106479610	ENSG00000201591
HGNC:47063	106481208	ENSG00000252414
HGNC:47064	106479611	ENSG00000222255
HGNC:47065	106481209	ENSG00000207214
HGNC:47066	106480552	ENSG00000200556
HGNC:47067	106479612	ENSG00000238509
HGNC:47068	106481210	ENSG00000200779
HGNC:47069	106479613	ENSG00000207134
HGNC:47070	106479614	ENSG00000252452
HGNC:47071	106481875	ENSG00000202428
HGNC:47072	106481211	ENSG00000252173
HGNC:47073	106479615	ENSG00000207237
HGNC:47074	106481212	ENSG00000252988
HGNC:47075	107057647	ENSG00000200469
HGNC:47076	106479616	ENSG00000252462
HGNC:47077	106481765	ENSG00000207435
HGNC:47078	106479617	ENSG00000201180
HGNC:47079	106480553	ENSG00000206769
HGNC:47080	106481213	ENSG00000202285
HGNC:47081	106479618	ENSG00000252361
HGNC:47082	106481214	ENSG00000201752
HGNC:47083	106479619	ENSG00000251886
HGNC:47084	106481215	ENSG00000222457
HGNC:47085	106481876	ENSG00000252627
HGNC:47086	106479620	ENSG00000251972
HGNC:47088	106479621	ENSG00000207234
HGNC:47089	106479622	ENSG00000252494
HGNC:47090	106480554	ENSG00000212199
HGNC:47091	106481217	ENSG00000206703
HGNC:47092	106479623	ENSG00000212324
HGNC:47093	106481218	ENSG00000223044
HGNC:47094	106479624	ENSG00000212446
HGNC:47095	106481219	ENSG00000206590
HGNC:47096	106481877	ENSG00000206716
HGNC:47098	106479625	ENSG00000252578
HGNC:47099	106479626	ENSG00000207393
HGNC:47100	106481220	ENSG00000200550
HGNC:47101	106479627	ENSG00000251761
HGNC:47102	106481977	ENSG00000252449
HGNC:47103	106481221	ENSG00000207296
HGNC:47104	106480555	ENSG00000222431
HGNC:47105	106479628	ENSG00000206746
HGNC:47106	106479629	ENSG00000252751
HGNC:47107	106481222	ENSG00000206678
HGNC:47108	106479630	ENSG00000207307
HGNC:47109	106865372	ENSG00000207332
HGNC:47110	106480556	ENSG00000206710
HGNC:47111	106479631	ENSG00000252823
HGNC:47113	106479632	ENSG00000252046
HGNC:47114	106479633	ENSG00000201028
HGNC:47115	106481223	ENSG00000206764
HGNC:47116	106479634	ENSG00000201292
HGNC:47117	106481878	ENSG00000207033
HGNC:47118	106481224	ENSG00000252156
HGNC:47119	106479635	ENSG00000278331
